시도명,시군구명,읍면동명,리명,순위,생성일자,삭제일자,과거법정동코드
서울특별시,강동구,암사동,,8.0,1988-04-23,,
서울특별시,강동구,성내동,,9.0,1988-04-23,,
서울특별시,강동구,천호동,,10.0,1988-04-23,,
서울특별시,강동구,강일동,,0.0,2007-01-01,,
부산광역시,,,,2.0,1995-01-01,,
부산광역시,중구,,,1.0,1995-01-01,,
부산광역시,중구,영주동,,1.0,1995-01-01,,
부산광역시,중구,대창동1가,,2.0,1995-01-01,,
부산광역시,중구,대창동2가,,3.0,1995-01-01,,
부산광역시,중구,중앙동1가,,4.0,1995-01-01,,
부산광역시,중구,중앙동2가,,5.0,1995-01-01,,
부산광역시,중구,중앙동3가,,6.0,1995-01-01,,
부산광역시,중구,중앙동4가,,7.0,1995-01-01,,
부산광역시,중구,중앙동5가,,8.0,1995-01-01,,
부산광역시,중구,중앙동6가,,9.0,1995-01-01,,
부산광역시,중구,중앙동7가,,10.0,1995-01-01,,
부산광역시,중구,동광동1가,,11.0,1995-01-01,,
부산광역시,중구,동광동2가,,12.0,1995-01-01,,
부산광역시,중구,동광동3가,,13.0,1995-01-01,,
부산광역시,중구,동광동4가,,14.0,1995-01-01,,
부산광역시,중구,동광동5가,,15.0,1995-01-01,,
부산광역시,중구,대청동1가,,16.0,1995-01-01,,
부산광역시,중구,대청동2가,,17.0,1995-01-01,,
부산광역시,중구,대청동3가,,18.0,1995-01-01,,
부산광역시,중구,대청동4가,,19.0,1995-01-01,,
부산광역시,중구,보수동1가,,20.0,1999-01-01,,
부산광역시,중구,보수동2가,,21.0,1999-01-01,,
부산광역시,중구,보수동3가,,22.0,1999-01-01,,
부산광역시,중구,부평동1가,,23.0,1995-01-01,,
부산광역시,중구,부평동2가,,24.0,1995-01-01,,
부산광역시,중구,부평동3가,,25.0,1995-01-01,,
부산광역시,중구,부평동4가,,26.0,1995-01-01,,
부산광역시,중구,신창동1가,,27.0,1995-01-01,,
부산광역시,중구,신창동2가,,28.0,1995-01-01,,
부산광역시,중구,신창동3가,,29.0,1995-01-01,,
부산광역시,중구,신창동4가,,30.0,1995-01-01,,
부산광역시,중구,창선동1가,,31.0,1995-01-01,,
부산광역시,중구,창선동2가,,32.0,1995-01-01,,
부산광역시,중구,광복동1가,,33.0,1995-01-01,,
부산광역시,중구,광복동2가,,34.0,1995-01-01,,
부산광역시,중구,광복동3가,,35.0,1995-01-01,,
부산광역시,중구,남포동1가,,36.0,1995-01-01,,
부산광역시,중구,남포동2가,,37.0,1995-01-01,,
부산광역시,중구,남포동3가,,38.0,1995-01-01,,
부산광역시,중구,남포동4가,,39.0,1995-01-01,,
부산광역시,중구,남포동5가,,40.0,1995-01-01,,
부산광역시,중구,남포동6가,,41.0,1995-01-01,,
부산광역시,서구,,,2.0,1995-01-01,,
부산광역시,서구,동대신동1가,,1.0,1995-01-01,,
부산광역시,서구,동대신동2가,,2.0,1995-01-01,,
부산광역시,서구,동대신동3가,,3.0,1995-01-01,,
부산광역시,서구,서대신동1가,,4.0,1995-01-01,,
부산광역시,서구,서대신동2가,,5.0,1995-01-01,,
부산광역시,서구,서대신동3가,,6.0,1995-01-01,,
부산광역시,서구,부용동1가,,7.0,1998-10-01,,
부산광역시,서구,부용동2가,,8.0,1998-10-01,,
부산광역시,서구,부민동1가,,9.0,1995-01-01,,
부산광역시,서구,부민동2가,,10.0,1995-01-01,,
부산광역시,서구,부민동3가,,11.0,1995-01-01,,
부산광역시,서구,토성동1가,,12.0,1998-10-01,,
부산광역시,서구,토성동2가,,13.0,1998-10-01,,
부산광역시,서구,토성동3가,,14.0,1998-10-01,,
부산광역시,서구,아미동1가,,15.0,1998-10-01,,
부산광역시,서구,아미동2가,,16.0,1998-10-01,,
부산광역시,서구,토성동4가,,17.0,1998-10-01,,
부산광역시,서구,토성동5가,,18.0,1998-10-01,,
부산광역시,서구,초장동,,19.0,1995-01-01,,
부산광역시,서구,충무동1가,,20.0,1995-01-01,,
부산광역시,서구,충무동2가,,21.0,1995-01-01,,
부산광역시,서구,충무동3가,,22.0,1995-01-01,,
부산광역시,서구,남부민동,,23.0,1995-01-01,,
부산광역시,서구,암남동,,24.0,1995-01-01,,
부산광역시,동구,,,3.0,1995-01-01,,
부산광역시,동구,초량동,,1.0,1995-01-01,,
부산광역시,동구,수정동,,2.0,1995-01-01,,
부산광역시,동구,좌천동,,3.0,1998-09-17,,
부산광역시,동구,범일동,,4.0,1995-01-01,,
부산광역시,영도구,,,4.0,1995-01-01,,
부산광역시,영도구,대교동1가,,1.0,1998-10-01,,
부산광역시,영도구,대교동2가,,2.0,1998-10-01,,
부산광역시,영도구,대평동1가,,3.0,1998-10-01,,
부산광역시,영도구,대평동2가,,4.0,1998-10-01,,
부산광역시,영도구,남항동1가,,5.0,1995-01-01,,
부산광역시,영도구,남항동2가,,6.0,1995-01-01,,
부산광역시,영도구,남항동3가,,7.0,1995-01-01,,
부산광역시,영도구,영선동1가,,8.0,1995-01-01,,
부산광역시,영도구,영선동2가,,9.0,1996-02-10,,
부산광역시,영도구,영선동3가,,10.0,1995-01-01,,
부산광역시,영도구,영선동4가,,11.0,1995-01-01,,
부산광역시,영도구,신선동1가,,12.0,1995-01-01,,
부산광역시,영도구,신선동2가,,13.0,1995-01-01,,
부산광역시,영도구,신선동3가,,14.0,1996-02-10,,
부산광역시,영도구,봉래동1가,,15.0,1995-01-01,,
부산광역시,영도구,봉래동2가,,16.0,1995-01-01,,
부산광역시,영도구,봉래동3가,,17.0,1998-10-01,,
부산광역시,영도구,봉래동4가,,18.0,1996-02-10,,
부산광역시,영도구,봉래동5가,,19.0,1995-01-01,,
부산광역시,영도구,청학동,,20.0,1995-01-01,,
부산광역시,영도구,동삼동,,21.0,1995-01-01,,
부산광역시,부산진구,,,5.0,,,
부산광역시,부산진구,양정동,,1.0,,,
부산광역시,부산진구,전포동,,2.0,,,
부산광역시,부산진구,부전동,,3.0,,,
부산광역시,부산진구,범천동,,4.0,,,
부산광역시,부산진구,범전동,,5.0,,,
부산광역시,부산진구,연지동,,6.0,,,
부산광역시,부산진구,초읍동,,7.0,,,
부산광역시,부산진구,부암동,,8.0,2000-01-01,,
부산광역시,부산진구,당감동,,9.0,,,
부산광역시,부산진구,가야동,,10.0,,,
부산광역시,부산진구,개금동,,11.0,,,
부산광역시,동래구,,,6.0,1995-01-01,,
부산광역시,동래구,명장동,,1.0,1995-01-01,,
부산광역시,동래구,안락동,,2.0,1995-01-01,,
부산광역시,동래구,칠산동,,3.0,1995-01-01,,
부산광역시,동래구,낙민동,,4.0,1995-01-01,,
부산광역시,동래구,복천동,,5.0,1995-01-01,,
부산광역시,동래구,수안동,,6.0,1995-01-01,,
부산광역시,동래구,명륜동,,7.0,1995-01-01,,
부산광역시,동래구,온천동,,8.0,1995-01-01,,
부산광역시,동래구,사직동,,9.0,1995-01-01,,
부산광역시,남구,,,7.0,1995-01-01,,
부산광역시,남구,대연동,,1.0,1995-01-01,,
부산광역시,남구,용호동,,2.0,1995-01-01,,
부산광역시,남구,용당동,,3.0,1995-01-01,,
부산광역시,남구,문현동,,4.0,1995-01-01,,
부산광역시,남구,우암동,,5.0,1995-01-01,,
부산광역시,남구,감만동,,6.0,1995-01-01,,
부산광역시,북구,,,8.0,1995-01-01,,
부산광역시,북구,금곡동,,1.0,1995-01-01,,
부산광역시,북구,화명동,,2.0,1995-01-01,,
부산광역시,북구,만덕동,,3.0,1995-01-01,,
부산광역시,북구,덕천동,,4.0,1995-01-01,,
부산광역시,북구,구포동,,5.0,1995-01-01,,
부산광역시,해운대구,,,9.0,1995-01-01,,
부산광역시,해운대구,반송동,,1.0,1995-01-01,,
부산광역시,해운대구,석대동,,2.0,1998-10-01,,
부산광역시,해운대구,반여동,,3.0,1995-01-01,,
부산광역시,해운대구,재송동,,4.0,1995-01-01,,
부산광역시,해운대구,우동,,5.0,1995-01-01,,
부산광역시,해운대구,중동,,6.0,1995-01-01,,
부산광역시,해운대구,좌동,,7.0,1995-01-01,,
부산광역시,해운대구,송정동,,8.0,1995-01-01,,
부산광역시,사하구,,,10.0,1995-01-01,,
부산광역시,사하구,괴정동,,1.0,1995-01-01,,
부산광역시,사하구,당리동,,2.0,1995-01-01,,
부산광역시,사하구,하단동,,3.0,1995-01-01,,
부산광역시,사하구,신평동,,4.0,1995-01-01,,
부산광역시,사하구,장림동,,5.0,1995-01-01,,
부산광역시,사하구,다대동,,6.0,1995-01-01,,
부산광역시,사하구,구평동,,7.0,1995-01-01,,
부산광역시,사하구,감천동,,8.0,1995-01-01,,
부산광역시,금정구,,,11.0,1995-01-01,,
부산광역시,금정구,두구동,,1.0,1998-11-01,,
부산광역시,금정구,노포동,,2.0,1998-11-01,,
부산광역시,금정구,청룡동,,3.0,1995-01-01,,
부산광역시,금정구,남산동,,4.0,1995-01-01,,
부산광역시,금정구,선동,,5.0,1998-11-01,,
부산광역시,금정구,오륜동,,6.0,1998-11-01,,
부산광역시,금정구,구서동,,7.0,1995-01-01,,
부산광역시,금정구,장전동,,8.0,1995-01-01,,
부산광역시,금정구,부곡동,,9.0,1995-01-01,,
부산광역시,금정구,서동,,10.0,1995-01-01,,
부산광역시,금정구,금사동,,11.0,1995-01-01,,
부산광역시,금정구,회동동,,12.0,1995-01-01,,
부산광역시,금정구,금성동,,13.0,1995-01-01,,
부산광역시,강서구,,,12.0,1995-01-01,,
부산광역시,강서구,대저1동,,1.0,1999-02-01,,
부산광역시,강서구,대저2동,,2.0,1999-02-01,,
부산광역시,강서구,강동동,,3.0,1995-01-01,,
부산광역시,강서구,명지동,,4.0,1995-01-01,,
부산광역시,강서구,죽림동,,5.0,1995-01-01,,
부산광역시,강서구,식만동,,6.0,1995-01-01,,
부산광역시,강서구,죽동동,,7.0,1995-01-01,,
부산광역시,강서구,봉림동,,8.0,1995-01-01,,
부산광역시,강서구,송정동,,9.0,1995-01-01,,
부산광역시,강서구,화전동,,10.0,1995-01-01,,
부산광역시,강서구,녹산동,,11.0,1995-01-01,,
부산광역시,강서구,생곡동,,12.0,1995-01-01,,
부산광역시,강서구,구랑동,,13.0,1995-01-01,,
부산광역시,강서구,지사동,,14.0,1995-01-01,,
부산광역시,강서구,미음동,,15.0,1995-01-01,,
부산광역시,강서구,범방동,,16.0,1995-01-01,,
부산광역시,강서구,신호동,,17.0,1995-01-01,,
부산광역시,강서구,동선동,,18.0,1995-01-01,,
부산광역시,강서구,성북동,,19.0,1995-01-01,,
부산광역시,강서구,눌차동,,20.0,1995-01-01,,
부산광역시,강서구,천성동,,21.0,1995-01-01,,
부산광역시,강서구,대항동,,22.0,1995-01-01,,
부산광역시,연제구,,,13.0,1995-03-01,,
부산광역시,연제구,거제동,,1.0,1995-03-01,,
부산광역시,연제구,연산동,,2.0,1995-03-01,,
부산광역시,수영구,,,14.0,1995-03-01,,
부산광역시,수영구,망미동,,1.0,1995-03-01,,
부산광역시,수영구,수영동,,2.0,1995-03-01,,
부산광역시,수영구,민락동,,3.0,1995-03-01,,
부산광역시,수영구,광안동,,4.0,1995-03-01,,
부산광역시,수영구,남천동,,5.0,1995-03-01,,
부산광역시,사상구,,,15.0,1995-03-01,,
부산광역시,사상구,삼락동,,1.0,1995-03-01,,
부산광역시,사상구,모라동,,2.0,1995-03-01,,
부산광역시,사상구,덕포동,,3.0,1995-03-01,,
부산광역시,사상구,괘법동,,4.0,1995-03-01,,
부산광역시,사상구,감전동,,5.0,1995-03-01,,
부산광역시,사상구,주례동,,6.0,1995-03-01,,
부산광역시,사상구,학장동,,7.0,1995-03-01,,
부산광역시,사상구,엄궁동,,8.0,1995-03-01,,
부산광역시,기장군,,,16.0,1995-03-01,,
부산광역시,기장군,기장읍,,1.0,1995-03-01,,
부산광역시,기장군,기장읍,동부리,1.0,1995-03-01,,
부산광역시,기장군,기장읍,교리,2.0,1995-03-01,,
부산광역시,기장군,기장읍,신천리,3.0,1995-03-01,,
부산광역시,기장군,기장읍,죽성리,4.0,1995-03-01,,
부산광역시,기장군,기장읍,서부리,5.0,1995-03-01,,
부산광역시,기장군,기장읍,대라리,6.0,1995-03-01,,
부산광역시,기장군,기장읍,청강리,7.0,1995-03-01,,
부산광역시,기장군,기장읍,대변리,8.0,1995-03-01,,
부산광역시,기장군,기장읍,연화리,9.0,1995-03-01,,
부산광역시,기장군,기장읍,만화리,10.0,1995-03-01,,
부산광역시,기장군,기장읍,석산리,11.0,1995-03-01,,
부산광역시,기장군,기장읍,당사리,12.0,1995-03-01,,
부산광역시,기장군,기장읍,시랑리,13.0,1995-03-01,,
부산광역시,기장군,기장읍,내리,14.0,1995-03-01,,
부산광역시,기장군,장안읍,,2.0,1995-03-01,,
부산광역시,기장군,장안읍,좌천리,1.0,1995-03-01,,
부산광역시,기장군,장안읍,효암리,2.0,1995-03-01,,
부산광역시,기장군,장안읍,고리,3.0,1995-03-01,,
부산광역시,기장군,장안읍,좌동리,4.0,1995-03-01,,
부산광역시,기장군,장안읍,장안리,5.0,1995-03-01,,
부산광역시,기장군,장안읍,덕선리,6.0,1995-03-01,,
부산광역시,기장군,장안읍,용소리,7.0,1995-03-01,,
부산광역시,기장군,장안읍,기룡리,8.0,1995-03-01,,
부산광역시,기장군,장안읍,명례리,9.0,1995-03-01,,
부산광역시,기장군,장안읍,월내리,10.0,1995-03-01,,
부산광역시,기장군,장안읍,반룡리,11.0,1995-03-01,,
부산광역시,기장군,장안읍,임랑리,12.0,1995-03-01,,
부산광역시,기장군,장안읍,오리,13.0,1995-03-01,,
부산광역시,기장군,장안읍,길천리,14.0,1995-03-01,,
부산광역시,기장군,정관읍,,4.0,2015-09-23,,2671032000.0
부산광역시,기장군,정관읍,방곡리,1.0,2015-09-23,,2671032021.0
부산광역시,기장군,정관읍,매학리,2.0,2015-09-23,,2671032022.0
부산광역시,기장군,정관읍,임곡리,3.0,2015-09-23,,2671032023.0
부산광역시,기장군,정관읍,월평리,4.0,2015-09-23,,2671032024.0
부산광역시,기장군,정관읍,달산리,5.0,2015-09-23,,2671032025.0
부산광역시,기장군,정관읍,병산리,6.0,2015-09-23,,2671032026.0
부산광역시,기장군,정관읍,모전리,7.0,2015-09-23,,2671032027.0
부산광역시,기장군,정관읍,용수리,8.0,2015-09-23,,2671032028.0
부산광역시,기장군,정관읍,두명리,9.0,2015-09-23,,2671032029.0
부산광역시,기장군,정관읍,예림리,10.0,2015-09-23,,2671032030.0
부산광역시,기장군,일광읍,,3.0,2022-04-05,,2671031000.0
부산광역시,기장군,일광읍,삼성리,1.0,2022-04-05,,2671031021.0
부산광역시,기장군,일광읍,이천리,2.0,2022-04-05,,2671031022.0
부산광역시,기장군,일광읍,학리,3.0,2022-04-05,,2671031023.0
부산광역시,기장군,일광읍,동백리,4.0,2022-04-05,,2671031024.0
부산광역시,기장군,일광읍,문중리,5.0,2022-04-05,,2671031025.0
부산광역시,기장군,일광읍,신평리,6.0,2022-04-05,,2671031026.0
부산광역시,기장군,일광읍,칠암리,7.0,2022-04-05,,2671031027.0
부산광역시,기장군,일광읍,문동리,8.0,2022-04-05,,2671031028.0
부산광역시,기장군,일광읍,청광리,9.0,2022-04-05,,2671031029.0
부산광역시,기장군,일광읍,원리,10.0,2022-04-05,,2671031030.0
부산광역시,기장군,일광읍,화전리,11.0,2022-04-05,,2671031031.0
부산광역시,기장군,일광읍,횡계리,12.0,2022-04-05,,2671031032.0
부산광역시,기장군,일광읍,용천리,13.0,2022-04-05,,2671031033.0
부산광역시,기장군,철마면,,5.0,1995-03-01,,
부산광역시,기장군,철마면,와여리,1.0,1995-03-01,,
부산광역시,기장군,철마면,장전리,2.0,1995-03-01,,
부산광역시,기장군,철마면,백길리,3.0,1995-03-01,,
부산광역시,기장군,철마면,송정리,4.0,1995-03-01,,
부산광역시,기장군,철마면,웅천리,5.0,1995-03-01,,
부산광역시,기장군,철마면,연구리,6.0,1995-03-01,,
부산광역시,기장군,철마면,구칠리,7.0,1995-03-01,,
부산광역시,기장군,철마면,이곡리,8.0,1995-03-01,,
부산광역시,기장군,철마면,고촌리,9.0,1995-03-01,,
부산광역시,기장군,철마면,안평리,10.0,1995-03-01,,
부산광역시,기장군,철마면,임기리,11.0,1995-03-01,,
대구광역시,,,,3.0,1995-01-01,,
대구광역시,중구,,,1.0,1995-01-01,,
대구광역시,중구,동인동1가,,1.0,1998-09-14,,
대구광역시,중구,동인동2가,,2.0,1998-09-14,,
대구광역시,중구,동인동3가,,3.0,1995-01-01,,
대구광역시,중구,동인동4가,,4.0,1998-09-14,,
대구광역시,중구,삼덕동1가,,5.0,1998-07-01,,
대구광역시,중구,삼덕동2가,,6.0,1998-07-01,,
대구광역시,중구,삼덕동3가,,7.0,1998-07-01,,
대구광역시,중구,봉산동,,8.0,1998-09-14,,
대구광역시,중구,장관동,,9.0,1998-09-14,,
대구광역시,중구,상서동,,10.0,1998-09-14,,
대구광역시,중구,수동,,11.0,1998-09-14,,
대구광역시,중구,덕산동,,12.0,1998-09-14,,
대구광역시,중구,종로1가,,13.0,1998-09-14,,
대구광역시,중구,종로2가,,14.0,1998-09-14,,
대구광역시,중구,사일동,,15.0,1998-09-14,,
대구광역시,중구,동일동,,16.0,1998-09-14,,
대구광역시,중구,남일동,,17.0,1998-09-14,,
대구광역시,중구,전동,,18.0,1998-09-14,,
대구광역시,중구,동성로3가,,19.0,1998-09-14,,
대구광역시,중구,동문동,,20.0,1998-09-14,,
대구광역시,중구,문화동,,21.0,1998-09-14,,
대구광역시,중구,공평동,,22.0,1998-09-14,,
대구광역시,중구,동성로2가,,23.0,1998-09-14,,
대구광역시,중구,태평로1가,,24.0,1998-09-14,,
대구광역시,중구,교동,,25.0,1998-09-14,,
대구광역시,중구,용덕동,,26.0,1998-09-14,,
대구광역시,중구,상덕동,,27.0,1998-09-14,,
